"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID",""
"Alkmaar","Alkmaar","Alkmaar","4.75","52.6333","1605","","",""
"Alkmaar","Alkmaar","Alkmaar","4.75","52.6333","1611","","",""
"Alkmaar","Alkmaar","Alkmaar","4.75","52.6333","1661","","",""
"Altona","Altona","Altona","9.9333","53.55","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1572","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1579","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1588","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1588","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1588","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1591","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1592","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1593","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1593","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1593","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1596","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1596","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1597","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1598","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1600","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1605","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1608","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1609","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1609","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1611","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1612","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1612","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1615","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1615","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1617","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1621","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1621","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1622","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1622","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1623","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1624","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1626","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1627","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1627","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1627","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1628","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1629","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1629","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1629","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1629","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1629","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1631","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1631","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1631","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1631","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1632","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1632","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1634","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1634","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1635","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1635","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1635","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1636","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1639","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1640","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1640","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1640","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1641","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1642","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1642","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1643","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1643","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1645","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1645","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1646","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1646","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1646","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1646","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1646","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1646","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1646","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1647","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1647","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1647","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1647","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1648","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1648","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1648","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1648","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1648","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1648","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1648","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1649","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1649","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1649","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1650","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1651","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1651","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1651","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1653","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1654","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1655","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1655","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1655","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1655","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1655","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1655","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1655","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1656","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1656","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1657","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1657","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1658","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1658","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1658","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1658","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1658","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1659","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1659","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1659","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1659","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1659","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1660","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1661","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1661","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1661","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1662","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1662","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1662","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1662","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1663","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1663","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1663","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1663","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1663","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1664","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1664","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1664","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1664","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1664","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1665","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1665","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1666","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1667","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","1668","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","","","",""
"Amsterdam","Amsterdam","Amsterdam","4.9167","52.35","","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1528","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1549","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1552","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1553","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1554","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1555","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1556","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1556","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1559","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1561","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1565","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1565","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1566","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1566","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1568","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1571","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1574","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1580","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1582","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1582","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1582","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1584","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1585","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1635","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","1659","","",""
"Antwerpen","Antwerpen","Antwerpen","4.4015","51.2139","","","",""
"Arnheim","Arnheim","Arnheim","5.916667","51.983333","1620","","",""
"Arnheim","Arnheim","Arnheim","5.916667","51.983333","1620","","",""
"Arnheim","Arnheim","Arnheim","5.916667","51.983333","1663","","",""
"Augsburg","Augsburg","Augsburg","10.8833","48.3667","1539","","",""
"Augsburg","Augsburg","Augsburg","10.8833","48.3667","1577","","",""
"Augsburg","Augsburg","Augsburg","10.8833","48.3667","1611","","",""
"Augsburg","Augsburg","Augsburg","10.8833","48.3667","1615","","",""
"Augsburg","Augsburg","Augsburg","10.8833","48.3667","1616","","",""
"Augsburg","Augsburg","Augsburg","10.8833","48.3667","1622","","",""
"Augsburg","Augsburg","Augsburg","10.8833","48.3667","1631","","",""
"Barth","Barth","Barth","12.733333","54.366667","1584","","",""
"Basel","Basel","Basel","7.6","47.55","1506","","",""
"Basel","Basel","Basel","7.6","47.55","1523","","",""
"Basel","Basel","Basel","7.6","47.55","1525","","",""
"Basel","Basel","Basel","7.6","47.55","1527","","",""
"Basel","Basel","Basel","7.6","47.55","1528","","",""
"Basel","Basel","Basel","7.6","47.55","1529","","",""
"Basel","Basel","Basel","7.6","47.55","1539","","",""
"Basel","Basel","Basel","7.6","47.55","1546","","",""
"Basel","Basel","Basel","7.6","47.55","1546","","",""
"Basel","Basel","Basel","7.6","47.55","1547","","",""
"Basel","Basel","Basel","7.6","47.55","1551","","",""
"Basel","Basel","Basel","7.6","47.55","1551","","",""
"Basel","Basel","Basel","7.6","47.55","1553","","",""
"Basel","Basel","Basel","7.6","47.55","1553","","",""
"Basel","Basel","Basel","7.6","47.55","1556","","",""
"Basel","Basel","Basel","7.6","47.55","1557","","",""
"Basel","Basel","Basel","7.6","47.55","1560","","",""
"Basel","Basel","Basel","7.6","47.55","1562","","",""
"Basel","Basel","Basel","7.6","47.55","1562","","",""
"Basel","Basel","Basel","7.6","47.55","1569","","",""
"Basel","Basel","Basel","7.6","47.55","1569","","",""
"Basel","Basel","Basel","7.6","47.55","1570","","",""
"Basel","Basel","Basel","7.6","47.55","1572","","",""
"Basel","Basel","Basel","7.6","47.55","1572","","",""
"Basel","Basel","Basel","7.6","47.55","1579","","",""
"Basel","Basel","Basel","7.6","47.55","1585","","",""
"Basel","Basel","Basel","7.6","47.55","1588","","",""
"Basel","Basel","Basel","7.6","47.55","1593","","",""
"Basel","Basel","Basel","7.6","47.55","1593","","",""
"Basel","Basel","Basel","7.6","47.55","1598","","",""
"Basel","Basel","Basel","7.6","47.55","1600","","",""
"Basel","Basel","Basel","7.6","47.55","1608","","",""
"Basel","Basel","Basel","7.6","47.55","1614","","",""
"Basel","Basel","Basel","7.6","47.55","1614","","",""
"Basel","Basel","Basel","7.6","47.55","1615","","",""
"Basel","Basel","Basel","7.6","47.55","1617","","",""
"Basel","Basel","Basel","7.6","47.55","1628","","",""
"Basel","Basel","Basel","7.6","47.55","","","",""
"Basel","Basel","Basel","7.6","47.55","","","",""
"Bayreuth","Bayreuth","Bayreuth","11.5833","49.45","1663","","",""
"Berlin","Berlin","Berlin","13.4","52.516667","1654","","",""
"Bern","Bern","Bern","7.4333","46.95","1539","","",""
"Bern","Bern","Bern","7.4333","46.95","1539","","",""
"Bern","Bern","Bern","7.4333","46.95","1544","","",""
"Bern","Bern","Bern","7.4333","46.95","1544","","",""
"Bern","Bern","Bern","7.4333","46.95","1569","","",""
"Bern","Bern","Bern","7.4333","46.95","1569","","",""
"Braunschweig","Braunschweig","Braunschweig","10.5333","52.2667","1652","","",""
"Braunschweig","Braunschweig","Braunschweig","10.5333","52.2667","1657","","",""
"Bremen","Bremen","Bremen","8.8","53.083333","1624","","",""
"Bremen","Bremen","Bremen","8.8","53.083333","1629","","",""
"Bremen","Bremen","Bremen","8.8","53.083333","1640","","",""
"Bremen","Bremen","Bremen","8.8","53.083333","1652","","",""
"Bremen","Bremen","Bremen","8.8","53.083333","1653","","",""
"Breslau","Breslau","Breslau","17","51.1","1615","","",""
"Breslau","Breslau","Breslau","17","51.1","1615","","",""
"Breslau","Breslau","Breslau","17","51.1","","","",""
"Brüx","Brüx","Brüx","13.65","50.5167","1596","","",""
"Danzig","Danzig","Danzig","18.6833","54.3667","1635","","",""
"Danzig","Danzig","Danzig","18.6833","54.3667","1651","","",""
"Delft","Delft","Delft","4.3667","52","1581","","",""
"Delft","Delft","Delft","4.3667","52","1582","","",""
"Delft","Delft","Delft","4.3667","52","1600","","",""
"Delft","Delft","Delft","4.3667","52","1600","","",""
"Delft","Delft","Delft","4.3667","52","1600","","",""
"Delft","Delft","Delft","4.3667","52","1600","","",""
"Delft","Delft","Delft","4.3667","52","1613","","",""
"Den Haag","Den Haag","Den Haag","4.3","52.0833","1600","","",""
"Den Haag","Den Haag","Den Haag","4.3","52.0833","1603","","",""
"Den Haag","Den Haag","Den Haag","4.3","52.0833","1639","","",""
"Den Haag","Den Haag","Den Haag","4.3","52.0833","1650","","",""
"Den Haag","Den Haag","Den Haag","4.3","52.0833","1651","","",""
"Den Haag","Den Haag","Den Haag","4.3","52.0833","1657","","",""
"Deventer","Deventer","Deventer","6.2","52.25","1539","","",""
"Deventer","Deventer","Deventer","6.2","52.25","1539","","",""
"Deventer","Deventer","Deventer","6.2","52.25","1542","","",""
"Deventer","Deventer","Deventer","6.2","52.25","1543","","",""
"Dordrecht","Dordrecht","Dordrecht","4.6667","51.8","1611","","",""
"Dortmund","Dortmund","Dortmund","7.45","51.5167","1622","","",""
"Dortmund","Dortmund","Dortmund","7.45","51.5167","1647","","",""
"Dresden","Dresden","Dresden","13.75","51.05","1588","","",""
"Dresden","Dresden","Dresden","13.75","51.05","1664","","",""
"Eisleben","Eisleben","Eisleben","11.55","51.5333","1599","","",""
"Eisleben","Eisleben","Eisleben","11.55","51.5333","1600","","",""
"Eisleben","Eisleben","Eisleben","11.55","51.5333","1600","","",""
"Eisleben","Eisleben","Eisleben","11.55","51.5333","1605","","",""
"Eisleben","Eisleben","Eisleben","11.55","51.5333","1605","","",""
"Eisleben","Eisleben","Eisleben","11.55","51.5333","1605","","",""
"Emden","Emden","Emden","7.2167","53.3667","1560","","",""
"Emden","Emden","Emden","7.2167","53.3667","1560","","",""
"Emden","Emden","Emden","7.2167","53.3667","1562","","",""
"Emden","Emden","Emden","7.2167","53.3667","1562","","",""
"Emden","Emden","Emden","7.2167","53.3667","1622","","",""
"Emden","Emden","Emden","7.2167","53.3667","1623","","",""
"Emden","Emden","Emden","7.2167","53.3667","1638","","",""
"Enkhuizen","Enkhuizen","Enkhuizen","5.2833","52.7167","1622","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1596","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1618","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1620","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1620","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1637","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1639","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1648","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1653","","",""
"Erfurt","Erfurt","Erfurt","11.0333","50.9833","1656","","",""
"Franeker","Franeker","Franeker","5.5333","53.2","1605","","",""
"Franeker","Franeker","Franeker","5.5333","53.2","1619","","",""
"Franeker","Franeker","Franeker","5.5333","53.2","1627","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1546","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1550","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1550","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1552","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1553","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1561","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1565","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1565","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1566","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1566","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1567","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1570","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1571","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1571","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1580","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1580","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1581","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1584","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1591","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1593","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1596","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1600","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1602","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1602","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1604","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1604","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1604","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1605","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1608","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1608","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1609","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1610","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1610","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1610","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1610","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1611","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1612","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1612","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1613","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1613","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1614","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1615","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1615","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1615","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1615","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1615","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1615","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1616","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1616","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1617","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1618","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1618","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1618","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1619","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1619","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1619","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1620","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1622","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1625","","",""
"Frankfurt am Main","Frankfurt am Main","Frankfurt am Main","8.6833","50.1167","1631","","",""
